,Link,address,Bedrooms,Bathrooms,Car spaces,Floor area,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3
0,https://www.onthehouse.com.au/property/nsw/epping-2121/1-kent-st-epping-nsw-2121-4813382,"1 Kent St, Epping",4,2,3,242m2,875m2,$2.40M,$2.60M,$650/w,$750/w,House 1920 242m2 875m2 Residential - A 20/8452 ,26 Nov 2019 Sold $2.65M,05 Nov 1999 Sold $750k,22 Nov 1996 Sold $620k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/149-midson-rd-epping-nsw-2121-18773214,"149 Midson Rd, Epping",3,1,2,153m2,860m2,$1.80M,$2.00M,,,House 1925 153m2 860m2 Residential - A 14/7501 ,23 Nov 2019 Sold $1.80M,18 Jun 2014 Sold $1.38M,04 Feb 2008 Sold $658k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/18-ross-st-epping-nsw-2121-12997938,"18 Ross St, Epping",3,1,2,120m2,776m2,$1.50M,$1.60M,$650/w,$750/w,House 1960 120m2 776m2 Residential - A 11/DP27715 ,22 Nov 2019 Sold $1.53M,,
0,https://www.onthehouse.com.au/property/nsw/epping-2121/18-kawana-cl-epping-nsw-2121-13409084,"18 Kawana Cl, Epping",4,2,2,,887m2,$1.60M,$1.80M,$500/w,$575/w,House 1980 887m2 Residential - A 4/DP215663 ,22 Nov 2019 Sold $1.83M,08 Nov 2019 Listed for Sale Auction 30th November @10.15am (Unless Sold Prior),
0,https://www.onthehouse.com.au/property/nsw/epping-2121/17-hermington-st-epping-nsw-2121-4639236,"17 Hermington St, Epping",4,2,2,131m2,670m2,$1.60M,$1.80M,$650/w,$750/w,House 1960 131m2 670m2 Residence Residential - A F/419593 ,19 Nov 2019 Sold $1.83M,29 Oct 2019 Listed for Sale Auction (if not sold prior),28 Aug 2001 Sold $536k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/1-high-st-epping-nsw-2121-12908911,"1 High St, Epping",4,2,2,,941m2,$1.60M,$1.80M,$750/w,$850/w,House 1974 941m2 Residential - A 100/DP827268 ,16 Nov 2019 Sold $1.63M,,
0,https://www.onthehouse.com.au/property/nsw/epping-2121/4-reeves-ave-epping-nsw-2121-13212694,"4 Reeves Ave, Epping",6,3,2,111m2,620m2,$1.60M,$1.80M,$575/w,$650/w,House 1940 111m2 620m2 Residence Residential - A B/344147 ,16 Nov 2019 Sold $1.63M,22 Oct 2019 Listed for Sale Auction this Saturday on site @ 3PM,16 Jan 2013 Sold $800k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/11a-hillcrest-ave-epping-nsw-2121-19733819,"11a Hillcrest Ave, Epping",4,2,2,,328m2,$1.60M,$1.80M,$850/w,$950/w,House 2010 328m2 ,16 Nov 2019 Sold $1.71M,23 Oct 2019 Listed for Sale Auction (if not sold prior),27 Dec 2017 Sold $1.65M
0,https://www.onthehouse.com.au/property/nsw/epping-2121/9-magnolia-ave-epping-nsw-2121-12942420,"9 Magnolia Ave, Epping",3,2,2,,771m2,$1.30M,$1.40M,$650/w,$750/w,House 2016 771m2 Residential - A 73/DP216607 ,15 Nov 2019 Sold ,15 Nov 2019 Sold $1.45M,16 Oct 2019 Listed for Sale Auction: 16th November @2.15pm (Unless Sold Prior)
0,https://www.onthehouse.com.au/property/nsw/epping-2121/11-merinda-ave-epping-nsw-2121-13085544,"11 Merinda Ave, Epping",4,3,1,205m2,746m2,$1.20M,$1.30M,$575/w,$650/w,House 1960 205m2 746m2 Residential - A 10/214673 ,15 Nov 2019 Sold $150k,11 Jul 2016 Sold $170k,13 Oct 2014 Sold $135k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/132-ray-rd-epping-nsw-2121-13333798,"132 Ray Rd, Epping",4,2,2,,948m2,$2.00M,$2.20M,$850/w,$950/w,House 2003 948m2 Residential - A Y/DP401232 ,13 Nov 2019 Sold ,10 Dec 1979 Sold $67k,
0,https://www.onthehouse.com.au/property/nsw/epping-2121/11-hermington-st-epping-nsw-2121-13222903,"11 Hermington St, Epping",4,2,2,,689m2,$1.50M,$1.60M,$650/w,$750/w,House 1979 689m2 Residential - A 3/DP229472 ,12 Nov 2019 Sold $1.82M,30 Oct 2019 Listed for Sale Auction 23/11/19 On Site,
0,https://www.onthehouse.com.au/property/nsw/epping-2121/20-cottee-dr-epping-nsw-2121-13251828,"20 Cottee Dr, Epping",4,1,2,,727m2,$1.40M,$1.50M,$500/w,$575/w,House 1985 727m2 Residential - A 10/714395 ,10 Nov 2019 Sold ,28 Apr 1987 Sold $83k,28 Apr 1987 Sold $83k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/8-park-st-epping-nsw-2121-12755754,"8 Park St, Epping",5,3,2,,927m2,$2.40M,$2.60M,$950/w,$1100/w,House 1990 927m2 Residential - A 45/7726 ,09 Nov 2019 Sold $2.38M,10 Jul 1998 Sold $625k,19 Dec 1990 Sold $174k
