,Link,address,Bedrooms,Bathrooms,Car spaces,Floor area,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/86-sutherland-ave-kings-langley-nsw-2147-4595767,"86 Sutherland Ave, Kings Langley",3,1,1,173m2,697m2,$800k,$900k,$500/w,$575/w,House 1980 173m2 697m2 Residence Residential - A 2212/249705 ,30 Jul 2015 Rented $570,07 Jul 2015 Listed for Rent $570,19 Aug 2013 Sold $616k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/4-banksia-cl-kings-langley-nsw-2147-4455416,"4 Banksia Cl, Kings Langley",6,3,3,540m2,662m2,$1.10M,$1.20M,$950/w,$1100/w,House 2002 540m2 662m2 Residence Residential - A 16/873357 ,14 Aug 2013 Sold $747k,18 Jan 2013 Sold $747k,25 Nov 2002 Sold $605k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/74-deptford-ave-kings-langley-nsw-2147-5000866,"74 Deptford Ave, Kings Langley",3,1,2,149m2,696m2,$900k,$1.00M,$500/w,$575/w,House 1985 149m2 696m2 Residence Residential - A 899/246506 ,30 Jul 2009 Sold $479k,,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/41-shanke-cres-kings-langley-nsw-2147-13480098,"41 Shanke Cres, Kings Langley",4,2,2,,691m2,$1.00M,$1.10M,$575/w,$650/w,House 1985 691m2 Residential - A 16/262928 ,12 Aug 2013 Sold $618k,,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/2-king-pl-kings-langley-nsw-2147-2120888,"2 King Pl, Kings Langley",3,1,1,108m2,696m2,$800k,$900k,$425/w,$500/w,House 1980 108m2 696m2 Residence Residential - A 1716/255760 ,20 Feb 2020 Listed for Rent $515.00 Per Week,15 Aug 2014 Rented $510,27 Aug 2013 Rented $510
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/80-sporing-ave-kings-langley-nsw-2147-4294420,"80 Sporing Ave, Kings Langley",5,3,2,357m2,701m2,$1.00M,$1.10M,$650/w,$750/w,House 1980 357m2 701m2 Residence Residential - A 112/259780 ,12 Aug 2013 Sold $710k,20 Feb 2004 Sold $595k,15 Dec 2000 Sold $385k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/60-sporing-ave-kings-langley-nsw-2147-4614630,"60 Sporing Ave, Kings Langley",5,3,2,,738m2,$900k,$1.00M,$650/w,$750/w,House 1985 738m2 Residence Residential - A 1448/248804 ,15 Nov 2001 Sold $346k,11 Apr 1985 Sold $100k,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/4-knight-ave-kings-langley-nsw-2147-4840951,"4 Knight Ave, Kings Langley",5,3,1,255m2,706m2,$1.10M,$1.20M,$425/w,$500/w,House 1970 255m2 706m2 Residential - A 711/253457 ,08 Aug 2013 Sold $663k,07 Jun 1999 Sold $123k,16 Sep 1988 Sold $180k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/13-reading-ave-kings-langley-nsw-2147-12738501,"13 Reading Ave, Kings Langley",4,2,2,,733m2,$900k,$1.00M,$575/w,$650/w,House 1985 733m2 Residential - A 107/243771 ,07 Aug 2013 Sold $615k,07 Nov 1997 Sold $227k,24 Jan 1985 Sold $115k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/20-gathrey-cres-kings-langley-nsw-2147-12934443,"20 Gathrey Cres, Kings Langley",4,2,2,139m2,696m2,$900k,$1.00M,$575/w,$650/w,House 1980 139m2 696m2 Residence Residential - A 562/248879 ,06 Aug 2013 Sold $630k,11 Jan 2013 Sold $445k,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/100-sutherland-ave-kings-langley-nsw-2147-16053358,"100 Sutherland Ave, Kings Langley",4,2,1,170m2,702m2,$900k,$1.00M,$575/w,$650/w,House 1980 170m2 702m2 Residence Residential - A 1331/251327 ,06 Aug 2013 Sold $607k,08 Feb 1981 Sold $67k,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/3-stefie-pl-kings-langley-nsw-2147-10989331,"3 Stefie Pl, Kings Langley",4,2,2,159m2,718m2,$900k,$1.00M,$650/w,$750/w,House 1980 159m2 718m2 Residence Residential - A 147/245088 ,26 Nov 2010 Sold $565k,08 Jun 1989 Sold $175k,17 Dec 1985 Sold $83k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/4-328-seven-hills-rd-kings-langley-nsw-2147-15844739,"4/328 Seven Hills Rd, Kings Langley",3,1,1,,2131m2,$650k,$700k,$350/w,$425/w,House 1990 2131m2 Residential - A 4/SP39285 ,26 Jul 2013 Sold $396k,05 Jul 2012 Sold $396k,28 Jun 1999 Sold $197k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/7-hawke-pl-kings-langley-nsw-2147-4280805,"7 Hawke Pl, Kings Langley",5,1,2,170m2,696m2,$900k,$1.00M,$500/w,$575/w,House 1975 170m2 696m2 Residence Residential - A 562/246705 ,22 Jul 2013 Sold $653k,04 Nov 2011 Sold $583k,07 Apr 2004 Sold $230k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/8-nathaniel-pde-kings-langley-nsw-2147-13273287,"8 Nathaniel Pde, Kings Langley",4,2,2,149m2,741m2,$900k,$1.00M,$500/w,$575/w,House 1980 149m2 741m2 Residential - A 23/261495 ,19 Jul 2013 Sold $568k,06 Sep 1995 Sold $212k,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/71-sporing-ave-kings-langley-nsw-2147-12786826,"71 Sporing Ave, Kings Langley",5,2,2,291m2,700m2,$1.00M,$1.10M,$500/w,$575/w,House 1983 291m2 700m2 Residential - A 113/259780 ,12 Jul 2013 Sold $640k,02 Dec 1994 Sold $300k,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/14-hodges-st-kings-langley-nsw-2147-2382465,"14 Hodges St, Kings Langley",4,1,2,126m2,694m2,$800k,$900k,$425/w,$500/w,House 1975 126m2 694m2 Residence Residential - A 80/260831 ,12 Jul 2013 Sold $545k,03 May 2013 Sold $550k,08 Dec 2006 Sold $230k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/8-buchan-pl-kings-langley-nsw-2147-12699886,"8 Buchan Pl, Kings Langley",3,1,2,117m2,824m2,$900k,$1.00M,$500/w,$575/w,House 1980 117m2 824m2 Residential - A 820/246506 ,10 Jul 2013 Sold $565k,09 Dec 1997 Sold $233k,02 Sep 1994 Sold $197k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/18-isaac-smith-pde-kings-langley-nsw-2147-4270482,"18 Isaac Smith Pde, Kings Langley",5,3,2,225m2,1070m2,$1.10M,$1.20M,$650/w,$750/w,House 1980 225m2 1070m2 Residence Residential - A 573/248879 ,10 Jul 2013 Sold $640k,11 May 2004 Sold $580k,15 Dec 2000 Sold $350k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/25-holburn-cres-kings-langley-nsw-2147-5640108,"25 Holburn Cres, Kings Langley",3,2,2,157m2,696m2,$800k,$900k,$425/w,$500/w,House 1980 157m2 696m2 Residence Residential - A 131/245088 ,30 Oct 2009 Sold $465k,,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/4-300-seven-hills-rd-kings-langley-nsw-2147-16077243,"4/300 Seven Hills Rd, Kings Langley",3,2,1,113m2,1965m2,$700k,$750k,$500/w,$575/w,House 2013 113m2 1965m2 Residential - A 4/SP85381 ,25 Mar 2019 Listed for Rent $495 per week,10 Apr 2016 Rented $520,09 Feb 2016 Listed for Rent $530 per week
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/77-solander-rd-kings-langley-nsw-2147-13084772,"77 Solander Rd, Kings Langley",5,3,2,180m2,784m2,$1.00M,$1.10M,$575/w,$650/w,House 1980 180m2 784m2 Residential - A 71/243355 ,27 Apr 1988 Sold $120k,,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/18-kempe-pde-kings-langley-nsw-2147-12908083,"18 Kempe Pde, Kings Langley",4,1,2,,701m2,$900k,$1.00M,$500/w,$575/w,House 1980 701m2 Residential - A 92/243771 ,01 Jul 2013 Sold $560k,19 Aug 1988 Sold $185k,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/24-sanders-cres-kings-langley-nsw-2147-2209052,"24 Sanders Cres, Kings Langley",4,2,1,186m2,711m2,$900k,$1.00M,$575/w,$650/w,House 1985 186m2 711m2 Residential - A 812/246506 ,28 Jun 2013 Sold $585k,03 Nov 2005 Sold $490k,16 Jul 1980 Sold $83k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/23-kempe-pde-kings-langley-nsw-2147-4779030,"23 Kempe Pde, Kings Langley",4,2,2,,803m2,$900k,$1.00M,$500/w,$575/w,House 1982 803m2 Residential - A 91/243771 ,28 Jun 2013 Sold $575k,12 Jan 2001 Sold $324k,31 Aug 1993 Sold $213k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/5-jubilee-cl-kings-langley-nsw-2147-14906018,"5 Jubilee Cl, Kings Langley",4,1,1,239m2,500m2,$1.00M,$1.10M,$500/w,$575/w,House 2014 239m2 500m2 Residential - A 12/1141659 ,27 Jun 2013 Sold $350k,,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/41-whitby-rd-kings-langley-nsw-2147-4780527,"41 Whitby Rd, Kings Langley",4,1,6,140m2,690m2,$800k,$900k,$575/w,$650/w,House 1980 140m2 690m2 Residential - A 1507/253811 ,26 Jun 2013 Sold $575k,25 Jan 1979 Sold $61k,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/2-bootie-pl-kings-langley-nsw-2147-13030757,"2 Bootie Pl, Kings Langley",3,1,2,702m2,701m2,$900k,$1.00M,$350/w,$425/w,House 1980 702m2 701m2 Residential - A 254/244185 ,19 Sep 2018 Listed for Rent $450 per week,11 Dec 2017 Listed for Rent APPLICATION APPROVED,24 Jun 2013 Sold $488k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/105-whitby-rd-kings-langley-nsw-2147-13116612,"105 Whitby Rd, Kings Langley",4,2,4,,696m2,$900k,$1.00M,$650/w,$750/w,House 1970 696m2 Residential - A 1521/255397 ,19 Nov 2018 Listed for Rent $640,29 Aug 2014 Rented $640,28 Aug 2013 Rented $640
