,Link,address,Bedrooms,Bathrooms,Car spaces,Floor area,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/24-tangerine-dr-quakers-hill-nsw-2763-2375637,"24 Tangerine Dr, Quakers Hill",4,2,2,,621m2,$900k,$1.00M,$575/w,$650/w,House 2004 621m2 Vacant Land Residential - A 3306/1034387 ,04 Jul 2020 Sold ,15 Dec 2006 Sold $540k,24 Jun 2002 Sold $260k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/28-olwen-pl-quakers-hill-nsw-2763-2434944,"28 Olwen Pl, Quakers Hill",4,1,1,,505m2,$800k,$900k,$350/w,$425/w,House 1995 505m2 Residence Residential - A 1725/818153 ,04 Jul 2020 Sold ,02 Mar 2007 Sold $403k,05 Jun 2003 Sold $385k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/5b-aylward-ave-quakers-hill-nsw-2763-2464156,"5b Aylward Ave, Quakers Hill",3,1,1,101m2,326m2,$650k,$700k,$425/w,$500/w,House 1992 101m2 326m2 Residential - A 19/826613 ,04 Jul 2020 Sold ,21 Aug 2007 Sold $323k,24 Feb 1999 Sold $5.00k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/12-verna-pl-quakers-hill-nsw-2763-2476889,"12 Verna Pl, Quakers Hill",4,2,2,,502m2,$900k,$1.00M,$500/w,$575/w,House 2000 502m2 Residence Residential - A 1011/1043379 ,04 Jul 2020 Sold ,11 Sep 2007 Sold $438k,08 Apr 2003 Sold $383k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/5-kim-pl-quakers-hill-nsw-2763-2542388,"5 Kim Pl, Quakers Hill",3,2,1,,670m2,$750k,$800k,$425/w,$500/w,House 1990 670m2 Residential - A 1201/776143 ,04 Jul 2020 Sold ,22 Jan 2008 Sold $440k,25 Mar 1999 Sold $245k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/62-torrance-cres-quakers-hill-nsw-2763-4841552,"62 Torrance Cres, Quakers Hill",3,2,2,,459m2,$800k,$900k,$425/w,$500/w,House 1996 459m2 Residence Residential - A 33/852526 ,03 Jul 2020 Sold ,22 Feb 2010 Sold $435k,22 Feb 2010 Sold $435k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/9-whittier-st-quakers-hill-nsw-2763-2319152,"9 Whittier St, Quakers Hill",3,1,1,105m2,550m2,$700k,$750k,$425/w,$500/w,House 1990 105m2 550m2 Residence Residential - A 207/746496 ,02 Jul 2020 Sold $1,14 Jul 2017 Sold $670k,18 Aug 2006 Sold $390k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/44-melrose-ave-quakers-hill-nsw-2763-12485297,"44 Melrose Ave, Quakers Hill",3,1,1,,559m2,$650k,$700k,$425/w,$500/w,House 1975 559m2 Residential - A 19/DP248453 ,30 Jun 2020 Sold ,25 Jun 2019 Sold ,
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/145-lovegrove-dr-quakers-hill-nsw-2763-2063917,"145 Lovegrove Dr, Quakers Hill",5,2,5,88m2,597m2,$800k,$900k,$425/w,$500/w,House 1975 88m2 597m2 Residence Residential - A 209/250315 ,29 Jun 2020 Sold $846k,10 Jun 2020 Listed for Sale UNDER CONTRACT IN 3 DAYS,04 Apr 2014 Sold $433k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/14-tangerine-dr-quakers-hill-nsw-2763-2574929,"14 Tangerine Dr, Quakers Hill",4,2,2,,694m2,$900k,$1.00M,$575/w,$650/w,House 2002 694m2 Residence Residential - A 5/1034761 ,28 Jun 2020 Sold $1.00M,17 Apr 2007 Sold $522k,02 Oct 2002 Sold $476k
