,Link,address,Bedrooms,Bathrooms,Car spaces,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3,Floor area
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/70-eastcote-rd-north-epping-nsw-2121-2064714,"70 Eastcote Rd, North Epping",5,2,2,1047m2,$1.50M,$1.60M,$750/w,$850/w,House 1970 210m2 1047m2 Residential - A 240/776271 ,20 Feb 2017 Sold $1.56M,"09 Nov 2016 Listed for Sale $1,580,000",27 Oct 2014 Sold $1.12M,210m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/222-malton-rd-north-epping-nsw-2121-13809117,"222 Malton Rd, North Epping",3,1,1,689m2,$1.40M,$1.50M,$575/w,$650/w,House 1960 110m2 689m2 Residential - A 1/507341 ,20 Jan 2017 Sold $1.42M,25 Oct 1980 Sold $87k,,110m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/46-downes-st-north-epping-nsw-2121-13982896,"46 Downes St, North Epping",3,1,2,714m2,$1.40M,$1.50M,$500/w,$575/w,House 1980 714m2 Residential - A 16/200540 ,20 Jan 2017 Sold $1.37M,19 Aug 1986 Sold $118k,30 Jan 1986 Sold $175k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/3a-cornwall-st-north-epping-nsw-2121-5934789,"3a Cornwall St, North Epping",5,3,2,654m2,$1.60M,$1.80M,$650/w,$750/w,House 2011 204m2 654m2 Vacant Land Residential - A 212/DP1153508 ,20 Jan 2017 Sold $1.68M,17 Aug 2010 Sold $650k,,204m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/28-marcella-st-north-epping-nsw-2121-13342543,"28 Marcella St, North Epping",4,2,2,973m2,$1.80M,$2.00M,$750/w,$850/w,House 1980 236m2 973m2 Residential - A 1/554987 ,17 Jan 2017 Sold $1.87M,08 Aug 2000 Sold $455k,25 Jun 1987 Sold $150k,236m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/330-malton-rd-north-epping-nsw-2121-13520609,"330 Malton Rd, North Epping",3,1,2,897m2,$1.80M,$2.00M,$575/w,$650/w,House 1965 169m2 897m2 Residential - A 5/28373 ,16 Jan 2017 Sold $1.66M,,,169m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/328-malton-rd-north-epping-nsw-2121-17714389,"328 Malton Rd, North Epping",4,2,2,500m2,$1.60M,$1.80M,$650/w,$750/w,House 2006 204m2 500m2 Residential - A 2/1161213 ,20 Dec 2016 Sold $1.84M,19 Oct 2016 Listed for Sale Contact Agent,,204m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/14-eastcote-rd-north-epping-nsw-2121-2374510,"14 Eastcote Rd, North Epping",3,1,1,371m2,$1.20M,$1.30M,$500/w,$575/w,House 1960 91m2 371m2 Residential - A 141/879757 ,20 Dec 2016 Sold $1.22M,14 Dec 2006 Sold $520k,14 Sep 1998 Sold $295k,91m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/25-harefield-cl-north-epping-nsw-2121-11160264,"25 Harefield Cl, North Epping",5,3,2,695m2,$2.00M,$2.20M,$950/w,$1100/w,House 2011 283m2 695m2 Residence Residential - A M/27760 ,14 Dec 2016 Sold $1.95M,31 Jul 2013 Rented $950,02 May 2013 Rented $950,283m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/23-downes-st-north-epping-nsw-2121-13979783,"23 Downes St, North Epping",3,1,1,829m2,$2.00M,$2.20M,$575/w,$650/w,House 1960 90m2 829m2 Residential - A 32/200540 ,12 Dec 2016 Sold $1.44M,05 Oct 2016 Listed for Sale Auction 29/10/16 at 10.00am On site,30 Jan 1986 Sold $130k,90m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/28-grigg-ave-north-epping-nsw-2121-3272536,"28 Grigg Ave, North Epping",4,1,1,935m2,$1.22M,$1.82M,$650/w,$750/w,House 2008 935m2 Residential - A 2/1220896 ,12 Dec 2016 Sold $1.47M,06 Aug 2008 Sold $752k,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/313-malton-rd-north-epping-nsw-2121-3256284,"313 Malton Rd, North Epping",3,1,2,739m2,$1.50M,$1.60M,$650/w,$750/w,House 1960 162m2 739m2 Residential - A G/394614 ,25 Jul 2008 Sold $325k,03 May 1996 Sold $300k,,162m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/27-douglas-ave-north-epping-nsw-2121-4986263,"27 Douglas Ave, North Epping",5,2,2,739m2,$1.60M,$1.80M,$750/w,$850/w,House 1970 287m2 739m2 Residence Residential - A 3/228098 ,08 Dec 2016 Sold $750k,26 May 2016 Listed for Sale For Sale,27 Apr 1999 Sold $375k,287m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/25-douglas-ave-north-epping-nsw-2121-13510427,"25 Douglas Ave, North Epping",5,3,2,740m2,$1.80M,$2.00M,$750/w,$850/w,House 1980 740m2 Residential - A 4/228098 ,05 Dec 2016 Sold $1.88M,17 Aug 2016 Listed for Sale Auction 10/9/16 at 2.00pm On site,13 Nov 1997 Sold $357k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/25-waterloo-rd-north-epping-nsw-2121-4743889,"25 Waterloo Rd, North Epping",2,1,1,354m2,$1.00M,$1.10M,$350/w,$425/w,House 1980 354m2 Residence Residential - A 10/844600 ,05 Dec 2016 Sold $1.03M,09 Nov 2016 Listed for Rent $610 per week,"27 Sep 2016 Listed for Sale Sold $1,025,000",
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/3-roma-st-north-epping-nsw-2121-13980989,"3 Roma St, North Epping",4,2,3,759m2,$1.60M,$1.80M,$500/w,$575/w,House 1960 759m2 Residential - A 11/30226 ,25 Nov 2016 Sold $1.55M,10 Aug 2016 Listed for Sale Auction 3/9/16 On site,03 Sep 1996 Sold $270k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/7a-harefield-cl-north-epping-nsw-2121-4776465,"7a Harefield Cl, North Epping",4,2,1,607m2,$1.50M,$1.60M,$650/w,$750/w,House 2005 169m2 607m2 Residence Residential - A 21/DP1134447 ,25 Nov 2016 Sold $1.46M,07 Sep 2016 Listed for Sale Auction 1/10/16 at 10.00am On site,24 Apr 2009 Sold $480k,169m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/31-boundary-rd-north-epping-nsw-2121-12889291,"31 Boundary Rd, North Epping",4,2,1,702m2,$1.30M,$1.40M,$650/w,$750/w,House 1991 702m2 Residential - A 7/30286 ,23 Nov 2016 Sold $1.36M,21 Sep 2016 Listed for Sale Auction 15/10/16 at 2.00pm On site,29 Jan 1992 Sold $215k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/1-raidell-pl-north-epping-nsw-2121-9175388,"1 Raidell Pl, North Epping",3,1,1,696m2,$1.40M,$1.50M,$500/w,$575/w,House 1962 696m2 Residence Residential - A 1/211116 ,07 Nov 2016 Sold $1.45M,20 Jul 2016 Listed for Sale Auction 13/8/16 at 2.00pm On site,15 Jul 2010 Sold $780k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/173-norfolk-rd-north-epping-nsw-2121-2459682,"173 Norfolk Rd, North Epping",3,2,2,812m2,$1.50M,$1.60M,$650/w,$750/w,House 1950 155m2 812m2 Residential - A 4/23851 ,04 Nov 2016 Sold $1.59M,20 Jul 2007 Sold $305k,25 Aug 1995 Sold $265k,155m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/38-marcella-st-north-epping-nsw-2121-13437597,"38 Marcella St, North Epping",5,3,1,1454m2,$1.80M,$2.00M,$650/w,$750/w,House 1978 1454m2 Residential - A 3/245668 ,31 Oct 2016 Sold $1.55M,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/30-downes-st-north-epping-nsw-2121-19346314,"30 Downes St, North Epping",5,3,2,720m2,$1.60M,$1.80M,$575/w,$650/w,House 1960 202m2 720m2 Residential - A 8/200540 ,31 Oct 2016 Sold $1.54M,17 Mar 1981 Sold $90k,,202m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/219-malton-rd-north-epping-nsw-2121-2499813,"219 Malton Rd, North Epping",4,3,2,509m2,$1.80M,$2.00M,$850/w,$950/w,House 2004 213m2 509m2 Residence Residential - A 1/1054566 ,31 Oct 2016 Sold $1.83M,30 Oct 2007 Sold $920k,24 Jul 2003 Sold $525k,213m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/2b-grigg-ave-north-epping-nsw-2121-19974037,"2b Grigg Ave, North Epping",1,1,1,587m2,$1.40M,$1.50M,$200/w,$250/w,House 1980 587m2 ,29 Oct 2016 Sold $1.47M,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/213-malton-rd-north-epping-nsw-2121-13519701,"213 Malton Rd, North Epping",3,1,4,860m2,$1.50M,$1.60M,$575/w,$650/w,House 1930 860m2 Residential - A 2/566282 ,25 Oct 2016 Sold $1.55M,13 Apr 1999 Sold $335k,15 Mar 1985 Sold $80k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/15-holland-st-north-epping-nsw-2121-13977901,"15 Holland St, North Epping",4,1,2,740m2,$1.50M,$1.60M,$575/w,$650/w,House 1960 120m2 740m2 Residential - A 29/30226 ,20 Oct 2016 Sold $1.46M,17 Aug 2016 Listed for Sale Auction 10/9/16 at 10.00am On site,,120m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/127-norfolk-rd-north-epping-nsw-2121-19222352,"127 Norfolk Rd, North Epping",3,2,2,721m2,$1.50M,$1.60M,$650/w,$750/w,House 1960 142m2 721m2 Residential - A 6/12180 ,17 Oct 2016 Sold $1.51M,"10 Aug 2016 Listed for Sale Sold $1,510,000",,142m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/62-downes-st-north-epping-nsw-2121-13984245,"62 Downes St, North Epping",4,2,1,784m2,$1.50M,$1.60M,$750/w,$850/w,House 1970 784m2 Residential - A 24/200540 ,14 Oct 2016 Sold $1.38M,17 Sep 2016 Sold $1.38M,"24 Aug 2016 Listed for Sale Auction 17/9/16 at 10.45am (Guide $1,200,000)",
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/5-narelle-st-north-epping-nsw-2121-13983283,"5 Narelle St, North Epping",4,2,1,752m2,$1.50M,$1.60M,$650/w,$750/w,House 2015 752m2 Residential - A 4/DP201195 ,19 Sep 2016 Sold $1.44M,31 Mar 2016 Rented $700,30 Nov 2015 Sold $1.20M,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/31-downes-st-north-epping-nsw-2121-13981293,"31 Downes St, North Epping",4,2,1,929m2,$1.50M,$1.60M,$425/w,$500/w,House 1979 929m2 Residential - A 28/DP200540 ,29 Aug 2016 Sold $1.44M,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/7-bailey-cres-north-epping-nsw-2121-2501756,"7 Bailey Cres, North Epping",3,2,2,739m2,$1.40M,$1.50M,$750/w,$850/w,House 1968 176m2 739m2 Residential - A 19/27440 ,16 Aug 2016 Sold $1.46M,23 Jan 2008 Sold $757k,06 Dec 2006 Sold $655k,176m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/1-hanover-ave-north-epping-nsw-2121-14369956,"1 Hanover Ave, North Epping",4,2,1,736m2,$1.60M,$1.80M,$750/w,$850/w,House 1963 200m2 736m2 Residential - A 1/DP200908 ,15 Aug 2016 Sold $1.68M,20 Apr 2016 Listed for Sale Auction 14/5/16 at 10.00am On site,27 Apr 1990 Sold $268k,200m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/336-malton-rd-north-epping-nsw-2121-15105869,"336 Malton Rd, North Epping",5,3,3,720m2,$2.40M,$2.60M,$850/w,$950/w,House 2015 294m2 720m2 Residential - A 2/28373 ,08 Aug 2016 Sold $2.05M,18 Dec 2014 Sold $1.10M,,294m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/8-eastcote-rd-north-epping-nsw-2121-2456014,"8 Eastcote Rd, North Epping",3,2,1,780m2,$1.40M,$1.50M,$650/w,$750/w,House 1965 149m2 780m2 Residential - A 8/27760 ,06 Jul 2016 Sold $1.35M,"04 May 2016 Listed for Sale $1,280,000-$1,380,000",03 Oct 2008 Sold $695k,149m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/50-grayson-rd-north-epping-nsw-2121-13983363,"50 Grayson Rd, North Epping",4,2,6,727m2,$1.40M,$1.50M,$650/w,$750/w,House 2016 727m2 Residential - A 2/DP30491 ,04 Jul 2016 Sold $1.43M,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/65-norfolk-rd-north-epping-nsw-2121-12322405,"65 Norfolk Rd, North Epping",4,3,3,749m2,$1.50M,$1.60M,$750/w,$850/w,House 1998 749m2 Residential - A 1/566056 ,23 Jun 2016 Sold $1.93M,"31 Jan 2016 Listed for Sale $1,950,000 - $2,050,000",15 Jul 1998 Sold $310k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/120-boundary-rd-north-epping-nsw-2121-13186059,"120 Boundary Rd, North Epping",4,3,1,816m2,$1.80M,$2.00M,$650/w,$750/w,House 1950 251m2 816m2 Residential - A 6/24443 ,14 Jun 2016 Sold $1.95M,08 Apr 2016 Listed for Sale Auction 30/4/16 at 10.00am On site,06 Apr 2016 Listed for Sale Auction 30/4/16 at 10.00am On site,251m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/4-downes-st-north-epping-nsw-2121-13938374,"4 Downes St, North Epping",4,2,2,1302m2,$1.50M,$1.60M,$750/w,$850/w,House 1984 1302m2 Residential - A ,01 Jun 2016 Sold $1.33M,16 Mar 2016 Listed for Sale Auction 9/4/16 On site,"28 Jan 2015 Listed for Sale Over $980,000",
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/8-downes-st-north-epping-nsw-2121-4312247,"8 Downes St, North Epping",4,2,3,1050m2,$1.80M,$2.00M,$750/w,$850/w,House 2011 1050m2 Residence Residential - A 19/758784 ,16 May 2016 Sold $1.75M,03 Feb 2016 Listed for Sale Auction 27/2/16 On site,19 Dec 2003 Sold $600k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/80-norfolk-rd-north-epping-nsw-2121-2443763,"80 Norfolk Rd, North Epping",4,2,1,1246m2,$2.20M,$2.40M,$750/w,$850/w,House 1900 209m2 1246m2 Residence Residential - A C/414497 ,02 May 2016 Sold $2.25M,22 Oct 2015 Listed for Sale For Sale,15 Sep 2015 Listed for Sale For Sale,209m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/17-harper-st-north-epping-nsw-2121-13978362,"17 Harper St, North Epping",3,1,1,1389m2,$1.60M,$1.80M,$350/w,$425/w,House 1980 1389m2 Residential - A 13/DP27776 ,29 Apr 2016 Sold $1.10M,"23 Jan 2016 Listed for Sale Price guide $1,075 to $1,150 mill.",,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/61-boundary-rd-north-epping-nsw-2121-13105970,"61 Boundary Rd, North Epping",3,1,1,836m2,$1.80M,$2.00M,$650/w,$750/w,House 1950 268m2 836m2 Residential - A 20A/27021 ,26 Apr 2016 Sold $1.60M,18 Sep 1998 Sold $250k,,268m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/17-belinda-cres-north-epping-nsw-2121-4531526,"17 Belinda Cres, North Epping",2,1,1,771m2,$1.60M,$1.80M,$750/w,$850/w,House 1970 771m2 Residence Residential - A 15/211420 ,26 Apr 2016 Sold $1.48M,21 Jun 2002 Sold $750k,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/6-watford-cl-north-epping-nsw-2121-12729137,"6 Watford Cl, North Epping",4,3,1,834m2,$1.60M,$1.80M,$650/w,$750/w,House 1968 181m2 834m2 Residential - A 4/220669 ,18 Apr 2016 Sold $1.51M,10 Feb 2016 Listed for Sale Auction 5/3/16 at 10.00am On site,21 Mar 1997 Sold $375k,181m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/12-roma-st-north-epping-nsw-2121-13977037,"12 Roma St, North Epping",3,1,1,709m2,$1.40M,$1.50M,$500/w,$575/w,House 1980 709m2 Residential - A 23/DP31085 ,18 Apr 2016 Sold $1.38M,"09 Mar 2016 Listed for Sale Sold $1,380,000",,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/1-braidwood-ave-north-epping-nsw-2121-11991796,"1 Braidwood Ave, North Epping",3,1,1,841m2,$1.40M,$1.50M,$500/w,$575/w,House 1950 150m2 841m2 Residential - A 15/30369 ,02 Aug 2016 Listed for Rent $550,13 Apr 2016 Sold $1.33M,16 Apr 1993 Sold $235k,150m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/35-grigg-ave-north-epping-nsw-2121-13269853,"35 Grigg Ave, North Epping",6,3,1,980m2,$1.80M,$2.00M,$500/w,$575/w,House 1992 980m2 Residential - A 19/203441 ,07 Apr 2016 Sold $1.73M,"27 Jan 2016 Listed for Sale $1,730,000",13 Jan 1992 Sold $360k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/11-pinner-cl-north-epping-nsw-2121-13976710,"11 Pinner Cl, North Epping",6,2,1,714m2,$1.60M,$1.80M,$500/w,$575/w,House 1960 243m2 714m2 Residence Residential - A 29/25756 ,05 Apr 2016 Sold $1.76M,27 Jan 2016 Listed for Sale Auction 20/2/16 at 9am On site,07 May 2013 Sold $805k,243m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/74-eastcote-rd-north-epping-nsw-2121-5905928,"74 Eastcote Rd, North Epping",3,1,1,4300m2,$1.30M,$1.40M,$500/w,$575/w,House 1960 102m2 4300m2 Residential - A 26/DP30128 ,30 Mar 2016 Sold $1.05M,,,102m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/2-durham-st-north-epping-nsw-2121-5905929,"2 Durham St, North Epping",4,2,3,695m2,$1.40M,$1.50M,$500/w,$575/w,House 1950 139m2 695m2 Residential - A 24/DP27619 ,14 Mar 2016 Sold $538k,06 Sep 1988 Sold $200k,,139m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/7-narelle-st-north-epping-nsw-2121-13984701,"7 Narelle St, North Epping",3,1,2,753m2,$1.50M,$1.60M,$500/w,$575/w,House 1970 753m2 Residential - A 5/DP201195 ,03 Mar 2016 Sold $1.36M,"04 Nov 2015 Listed for Sale $1,400,000",07 Feb 1986 Sold $129k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/218-malton-rd-north-epping-nsw-2121-4349031,"218 Malton Rd, North Epping",4,2,2,483m2,$1.50M,$1.60M,$650/w,$750/w,House 1995 200m2 483m2 Residence Residential - A 1/862874 ,02 Mar 2016 Sold $1.46M,26 Feb 2010 Sold $865k,24 Sep 2003 Sold $715k,200m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/261-malton-rd-north-epping-nsw-2121-12663089,"261 Malton Rd, North Epping",3,1,2,757m2,$1.40M,$1.50M,$575/w,$650/w,House 1977 757m2 Residential - A L/DP28986 ,16 Apr 2020 Listed for Rent Deposit Taken,18 Feb 2016 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/124-boundary-rd-north-epping-nsw-2121-13023732,"124 Boundary Rd, North Epping",5,1,3,815m2,$1.60M,$1.80M,$575/w,$650/w,House 1960 160m2 815m2 Residential - A 8/DP24443 ,02 Feb 2016 Sold $1.28M,"17 Nov 2015 Listed for Sale $1,280,000",,160m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/6-bailey-cres-north-epping-nsw-2121-4509700,"6 Bailey Cres, North Epping",4,2,2,923m2,$1.60M,$1.80M,$750/w,$850/w,House 1970 211m2 923m2 Residence Residential - A 3/27440 ,01 Feb 2016 Sold $1.68M,"21 Oct 2015 Listed for Sale $1,700,000",16 Aug 2002 Sold $100k,211m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/233-malton-rd-north-epping-nsw-2121-4986265,"233 Malton Rd, North Epping",4,3,2,853m2,$1.60M,$1.80M,$575/w,$650/w,House 2013 130m2 853m2 Residence Residential - A 4/19519 ,21 Jan 2016 Sold $1.91M,15 Sep 2015 Listed for Sale Auction 10/10/15 at 3.30pm On site,18 Aug 2009 Sold $678k,130m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/65-boundary-rd-north-epping-nsw-2121-12703353,"65 Boundary Rd, North Epping",4,2,2,836m2,$1.50M,$1.60M,$650/w,$750/w,House 2016 836m2 Residential - A 18A/DP27021 ,15 Jan 2016 Sold $1.38M,"15 Sep 2015 Listed for Sale For Sale Offers Over $1,350,000",,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/43-boundary-rd-north-epping-nsw-2121-5718768,"43 Boundary Rd, North Epping",5,3,2,835m2,$2.20M,$2.40M,$425/w,$500/w,House 1999 360m2 835m2 Residential - A D/374136 ,15 Jan 2016 Sold $2.19M,"15 Sep 2015 Listed for Sale Offers Over $2,050,000",28 Nov 2014 Sold $1.52M,360m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/133-norfolk-rd-north-epping-nsw-2121-13131503,"133 Norfolk Rd, North Epping",4,1,2,724m2,$1.60M,$1.80M,$750/w,$850/w,House 1925 724m2 Residential - A 9/DP12180 ,18 Dec 2015 Sold $1.38M,04 Nov 2015 Listed for Sale Auction 28/11/15 at 10.00am On site,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/7-grigg-ave-north-epping-nsw-2121-13078040,"7 Grigg Ave, North Epping",4,1,4,866m2,$1.50M,$1.60M,$500/w,$575/w,House 1970 866m2 Residential - A 4/DP30886 ,30 Nov 2015 Sold $1.43M,23 Sep 2015 Listed for Sale Auction 17/10/15 at 11.00am On site,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/3-cotton-st-north-epping-nsw-2121-4449360,"3 Cotton St, North Epping",3,1,-,815m2,$1.60M,$1.80M,$750/w,$850/w,House 1950 306m2 815m2 Residence Residential - A 8/758784 ,27 Nov 2015 Sold $1.35M,16 Dec 2002 Sold $590k,,306m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/200-malton-rd-north-epping-nsw-2121-13035081,"200 Malton Rd, North Epping",3,2,2,5014m2,$1.10M,$1.66M,$575/w,$650/w,House 1950 115m2 5014m2 Residential - A E/DP399070 ,06 Mar 1995 Sold $335k,,,115m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/4-4-gregory-ave-north-epping-nsw-2121-13982377,"4/4 Gregory Ave, North Epping",4,2,2,3806m2,$1.30M,$1.40M,$650/w,$750/w,House 2004 118m2 3806m2 Residential - A 4/SP71375 ,16 Nov 2015 Sold $1.31M,15 Sep 2015 Listed for Sale Auction 10/10/15 at 1.00pm On site,29 Jul 2004 Sold $595k,118m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/7-eastcote-rd-north-epping-nsw-2121-2286888,"7 Eastcote Rd, North Epping",4,3,2,695m2,$2.20M,$2.40M,$575/w,$650/w,House 2015 350m2 695m2 Residential - A 7/27760 ,06 Nov 2015 Sold $2.32M,"19 Aug 2015 Listed for Sale Offers Over $2,250,000",17 Jan 2014 Sold $875k,350m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/81-devon-st-north-epping-nsw-2121-14015883,"81 Devon St, North Epping",5,4,2,708m2,$2.00M,$2.20M,$650/w,$750/w,House 1977 290m2 708m2 Residential - A 2/200126 ,29 Oct 2015 Sold $1.90M,25 Nov 2013 Sold $1.10M,,290m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/90-norfolk-rd-north-epping-nsw-2121-13628099,"90 Norfolk Rd, North Epping",4,2,2,1195m2,$1.80M,$2.00M,$850/w,$950/w,House 1975 195m2 1195m2 Residential - A 1(A)/DP373098 ,31 Jul 2019 Listed for Rent $880,17 Nov 2015 Rented $900,20 Oct 2015 Listed for Rent $900,195m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/21-howard-pl-north-epping-nsw-2121-15727372,"21 Howard Pl, North Epping",5,4,3,765m2,$1.80M,$2.00M,$1100/w,$1250/w,House 1965 293m2 765m2 Residence Residential - A 9/237976 ,15 Oct 2015 Sold $1.80M,14 Feb 1986 Sold $173k,29 Mar 1985 Sold $175k,293m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/23-douglas-ave-north-epping-nsw-2121-12836945,"23 Douglas Ave, North Epping",5,2,1,739m2,$1.60M,$1.80M,$650/w,$750/w,House 2015 739m2 Residential - A 5/DP228098 ,29 Sep 2015 Sold $1.43M,05 Aug 2015 Listed for Sale Auction 29/8/15 at 10.00am On site,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/2-grigg-ave-north-epping-nsw-2121-12270745,"2 Grigg Ave, North Epping",3,1,1,983m2,$1.14M,$1.72M,$300/w,$350/w,House 1980 983m2 Residential - A 102/1209017 ,14 Sep 2015 Sold $87k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/74-norfolk-rd-north-epping-nsw-2121-2185841,"74 Norfolk Rd, North Epping",4,2,1,1194m2,$1.80M,$2.00M,$750/w,$850/w,House 1917 1194m2 Residential - A 1/562382 ,14 Sep 2015 Sold $113k,09 Sep 2005 Sold $870k,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/18-callistemon-cl-north-epping-nsw-2121-12858001,"18 Callistemon Cl, North Epping",4,3,2,1002m2,$1.60M,$1.80M,$500/w,$575/w,House 1980 194m2 1002m2 Residence Residential - A 32/1142638 ,28 Oct 2011 Sold $1.00M,22 Feb 1979 Sold $65k,,194m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/18-woodvale-ave-north-epping-nsw-2121-13978567,"18 Woodvale Ave, North Epping",3,2,3,841m2,$1.40M,$1.50M,$575/w,$650/w,House 1970 220m2 841m2 Residential - A 24/DP28407 ,28 Aug 2015 Sold $1.26M,09 Jun 2015 Listed for Sale Auction Saturday July 4th at 2.00pm,09 Dec 1988 Sold $205k,220m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/346-malton-rd-north-epping-nsw-2121-2438666,"346 Malton Rd, North Epping",5,3,3,765m2,$2.20M,$2.40M,$1100/w,$1250/w,House 2000 254m2 765m2 Residence Residential - A 22/30288 ,19 Aug 2015 Sold $2.19M,01 Jun 2007 Sold $1.28M,17 Apr 2001 Sold $435k,254m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/10-walker-pl-north-epping-nsw-2121-13277992,"10 Walker Pl, North Epping",4,3,2,743m2,$1.60M,$1.80M,$500/w,$575/w,House 1994 743m2 Residential - A 15/247249 ,17 Aug 2015 Sold $1.48M,18 May 1994 Sold $325k,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/24a-bedford-rd-north-epping-nsw-2121-14031680,"24a Bedford Rd, North Epping",5,4,2,669m2,$2.00M,$2.20M,$300/w,$350/w,House 2013 669m2 House Residential - A 5/DP830562 ,06 Aug 2015 Sold $1.16M,03 Jun 2015 Listed for Sale Auction 27/6/15 On site,22 Jan 2013 Sold $664k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/69-boundary-rd-north-epping-nsw-2121-4235411,"69 Boundary Rd, North Epping",5,2,2,834m2,$2.40M,$2.60M,$650/w,$750/w,House 2011 323m2 834m2 Residence Residential - A 16A/27021 ,24 Jul 2015 Sold $2.50M,01 Apr 2015 Listed for Sale Expressions Of Interest,12 Nov 2009 Sold $752k,323m2
